TIME;NO2MAG;NO2CHA;O3MAG;O3CHA;PM10MAG;PM10CHA;PRECMAG;PRECCHA;RADMAG;RADCHA;TEMPMAG;TEMPCHA;WINDDIRCHA;WINDDIRMAG;WINDSPECHA;WINDSPEMAG;PM2.5MAG;SO2MAG
24.02.2024 22:00;12.4;1.3;53.1;84.6;8;0,1;0;0;0;0;4,2;0;219;85;3;1,7;7.9;0,3
24.02.2024 23:00;14.0;1.3;53.3;84.5;7,2;0,1;0;0;0;0;4;-0,1;234;52;4;0,5;7.4;0,3
25.02.2024 00:00;10.5;1.6;53.9;83.4;5,6;0,1;0,1;0;0;0;3,8;0,1;225;63;5,1;0,8;5.3;0,3
25.02.2024 01:00;11.0;1.9;51.0;81.4;5,2;0,2;0;0;0;0;3,7;0;229;77;4,7;0,5;5.9;0,3
25.02.2024 02:00;17.2;2.0;44.4;79.3;6,2;0,3;0,2;0;0;0;3,7;-0,3;238;106;3,7;1,1;7.1;0,4
25.02.2024 03:00;16.7;2.0;43.1;77.7;6,8;0,4;0,5;0;0;0;3,6;-0,5;228;85;4,1;1,2;7.9;0,5
25.02.2024 04:00;11.5;1.5;42.2;78.8;7,8;0,3;0;0;0;0;3,2;-0,5;239;227;5,3;0,2;8.7;0,9
25.02.2024 05:00;11.6;1.3;38.3;79.2;8,7;0,2;0;0;0;0;2,7;-0,5;233;47;4,7;0,5;9.8;0,9
25.02.2024 06:00;13.2;1.3;34.0;79.8;9,4;0,3;0;0;0;0;3,2;-0,3;236;175;4,6;0,5;10.8;1,1
25.02.2024 07:00;12.6;1.2;28.2;80.1;10,2;0,2;0;0;0;0;3;-0,4;229;62;4,6;0,7;11.4;0,8
25.02.2024 08:00;14.9;1.3;26.8;80.1;10,1;0,2;0;0;12,5;17,5;3,3;-0,6;244;295;3;0,3;10.9;0,7
25.02.2024 09:00;14.4;1.5;26.6;78.3;9,7;0,2;0;0;47,2;151,3;3,7;-0,4;240;36;3,3;0,5;10.7;0,7
25.02.2024 10:00;15.6;2.4;32.1;75.3;8,9;0,3;0,1;0;78,3;245,3;4,3;0;217;154;3,7;0,4;9.3;1
25.02.2024 11:00;12.3;2.5;47.9;75.4;6,5;0,4;0;0;209,5;391,7;5,5;0,9;214;278;4,2;0,4;6.9;0,9
25.02.2024 12:00;7.3;1.9;54.6;77.6;5,2;0,3;0;0;372,5;550,8;6,8;1,8;235;271;5,4;0,6;5.4;0,6
25.02.2024 13:00;6.9;1.6;57.8;81.5;4,5;0,4;0;0;164,8;580,8;7,1;2,7;233;270;4,1;2,7;4.6;0,5
25.02.2024 14:00;7.1;1.5;55.6;84.3;5;0,2;0;0;195,5;432,2;6,6;3,2;190;208;2,4;0,5;5.4;0,4
25.02.2024 15:00;5.4;1.7;70.7;82.6;4,1;0,3;0;0;188,3;524,3;7,2;3,8;154;233;2,3;0,3;4.5;0,4
25.02.2024 16:00;6.5;1.9;69.3;84.5;4,6;0,3;0;0;230,2;314,5;8;3,8;222;168;1;0,3;5.0;0,5
25.02.2024 17:00;7.9;2.1;66.9;82.7;4,8;0,4;0;0;49,2;83;7,8;2,6;116;267;2,7;0,9;5.0;0,4
25.02.2024 18:00;8.1;3.6;59.1;78.9;5,9;0,4;0;0;3;22,7;7,1;2,3;109;204;2,8;1,8;6.1;0,3
25.02.2024 19:00;9.0;3.5;56.8;77.9;6;0,4;0;0;0;0;6,6;2,2;98;29;3,7;0,3;6.5;0,3
25.02.2024 20:00;10.4;3.5;44.9;76.2;7,7;0,6;0;0;0;0;5,9;2,4;112;358;3,6;0,4;8.3;0,3
25.02.2024 21:00;16.5;4.1;29.1;77.0;13;0,6;0;0;0;0;5,8;2,5;144;42;3;0,1;13.7;0,3
25.02.2024 22:00;18.1;2.9;23.6;80.5;12,9;0,6;0;0;0;0;5,7;1,6;227;274;3,8;0,5;13.4;0,2
25.02.2024 23:00;15.5;2.1;33.1;82.9;12,4;0,3;0,7;0,6;0;0;5,8;0,8;250;200;1,9;0,1;13.4;0,3
26.02.2024 00:00;13.5;1.7;40.2;82.8;11,9;0,2;0,9;0;0;0;5,7;1,3;236;339;4,5;0,6;12.8;0,3
26.02.2024 01:00;8.8;1.6;47.0;80.8;9,4;0,2;0,8;0;0;0;5,4;1,5;235;203;3,7;0,2;11.8;0,2
26.02.2024 02:00;6.7;1.7;58.8;79.7;7,8;0,2;1,3;1,5;0;0;5,3;0,9;233;265;3,1;0,7;9.6;0,2
26.02.2024 03:00;5.9;1.7;62.3;78.9;6,2;0,3;1;0,7;0;0;5;0,6;227;282;4;1,1;7.9;0,2
26.02.2024 04:00;5.5;1.4;63.3;78.9;5,5;0,2;1,2;1,5;0;0;4,7;0,3;239;287;1,9;0,5;6.9;0,1
26.02.2024 05:00;5.5;1.2;60.2;79.7;5,2;0,1;1,4;0,7;0;0;4,5;0,4;235;275;3,4;0,4;6.5;0,2
26.02.2024 06:00;5.8;1.3;56.8;78.9;5,4;0,2;0,9;0,1;0;0;4,4;0,8;271;283;1,5;0,3;6.4;0,2
26.02.2024 07:00;11.3;1.2;50.4;78.9;3,5;0,1;1,3;0;0;0;4,3;1,2;254;246;1,3;0,5;4.0;0,2
26.02.2024 08:00;13.0;1.3;51.6;78.3;3;0,1;1,3;0;1,5;7,3;4,2;1,7;262;7;2,3;0,5;3.6;0,2
26.02.2024 09:00;8.6;1.8;55.1;76.5;3,3;0,1;1,3;0;27,3;50,3;4,2;1,8;235;334;1,7;0,1;3.8;0,2
26.02.2024 10:00;9.8;2.5;64.4;73.2;2,2;0,3;0,9;0;46,5;149,7;4,4;1,9;255;272;1,4;0,2;2.8;0,3
26.02.2024 11:00;9.9;4.1;63.3;70.5;2;0,5;1,5;0;36,8;167,5;4,5;1,8;360;313;0,7;0,8;2.6;0,2
26.02.2024 12:00;8.4;3.7;63.1;70.3;1,7;0,6;1,5;0;55,5;249,3;4,5;3,1;150;260;1,3;0,3;1.9;0,2
26.02.2024 13:00;7.0;3.0;66.3;70.3;0,9;0,5;1,2;0;96;292,2;4,4;3,8;289;289;1,1;0,4;1.0;0,2
26.02.2024 14:00;9.4;3.1;65.2;72.0;1,2;0,6;0,9;0;89,3;297,8;4,3;4,2;192;250;1,1;0,5;1.5;0,3
26.02.2024 15:00;12.5;2.9;58.8;74.8;1,1;0,5;1,5;0;45;284,2;4,1;4,9;205;251;0,4;0,8;1.3;0,2
26.02.2024 16:00;8.2;3.0;63.6;72.9;0,8;0,6;1,8;0;49,5;294,5;3,8;4,6;129;257;2,4;0,4;0.8;0,2
26.02.2024 17:00;15.0;2.6;55.7;78.7;0,9;0,4;1,5;0;16,7;284,2;3,6;5;131;174;0,7;0,8;1.0;0,2
26.02.2024 18:00;25.0;3.9;46.1;73.9;2,6;0,8;1,4;0;5,5;99,3;3,3;4,6;324;69;0,8;2;2.9;0,3
26.02.2024 19:00;18.2;3.7;49.8;76.7;2,1;0,5;0,8;0;0;1,5;2,8;4,4;90;70;1,8;1,3;2.5;0,2
26.02.2024 20:00;21.5;3.8;41.7;75.3;3,7;0,4;0,5;0;0;0;2,7;3,2;104;77;3,6;1,6;4.8;0,2
26.02.2024 21:00;21.3;7.3;39.9;62.8;5,9;1;0,3;0;0;0;2,8;2,9;304;59;1,4;2,2;7.9;0,2
26.02.2024 22:00;19.9;3.0;38.6;78.4;5,6;0,5;0,5;0;0;0;2,9;3,9;78;74;1,5;1,4;7.4;0,2
26.02.2024 23:00;20.8;3.5;34.7;73.9;7,4;0,6;0,9;0;0;0;3;3,1;49;75;0,6;1,6;10.1;1,1
27.02.2024 00:00;18.4;3.7;34.7;73.7;6,3;0,5;0,7;0;0;0;3,2;3,7;77;59;4,6;1;8.3;1,2
27.02.2024 01:00;16.9;5.0;34.2;68.6;6,9;1,2;0,6;0;0;0;3,4;3,9;79;67;5,3;1,1;8.4;2,5
27.02.2024 02:00;15.1;4.3;33.6;67.9;6,7;1,3;0,9;0;0;0;3,4;3,7;79;183;4,8;0,2;7.9;1,8
27.02.2024 03:00;15.6;3.7;33.1;69.3;6,5;1,1;1,2;0;0;0;3,7;3,5;78;75;5;1;7.9;1,9
27.02.2024 04:00;14.1;3.1;33.1;72.8;5,3;1;0,7;0;0;0;3,8;3,5;75;26;4,8;0,3;6.3;1,3
27.02.2024 05:00;13.0;2.5;32.1;75.0;5,7;0,8;1,9;0;0;0;3,8;3,4;80;96;4,9;2,1;6.7;1,4
27.02.2024 06:00;10.4;2.9;41.5;71.1;3;1,1;1,2;0;0;0;4,3;3,1;71;63;5,6;1,4;3.3;0,8
27.02.2024 07:00;11.6;3.8;40.0;64.8;3;1,9;0,9;0;0;0;4,3;2,7;60;76;3,9;2,4;3.2;0,8
27.02.2024 08:00;16.5;4.3;33.4;64.4;3,6;3;0,6;0;0,7;7;4,2;2,8;74;112;3;0,9;3.8;0,8
27.02.2024 09:00;27.0;4.7;28.0;61.8;3,4;2,6;2,2;0;9,3;49,8;4,9;2,5;79;85;5,1;2,9;3.4;0,7
27.02.2024 10:00;17.3;5.7;36.9;58.5;2,5;3;1,8;0;21,7;107,5;5,1;2,4;70;30;5,2;0,7;2.2;0,6
27.02.2024 11:00;18.2;6.3;32.3;58.1;3,3;2,6;2,2;0;40,7;78,8;5,2;2,4;52;71;3,8;1;3.1;0,5
27.02.2024 12:00;20.1;3.9;31.0;68.3;4,2;1,8;1,4;0;84,7;239;5,7;3,2;59;115;5,1;0,2;4.3;0,7
27.02.2024 13:00;23.7;4.8;27.3;67.0;5,8;2,2;0,5;0;104,5;148,8;6,4;3;38;72;3,9;1,3;6.3;0,9
27.02.2024 14:00;21.9;5.1;33.5;66.9;5,3;2,1;1,2;0;78,2;127,7;6,7;3;45;27;4,3;0,2;5.7;0,8
27.02.2024 15:00;18.9;6.2;37.1;63.3;4,1;3;0,8;0;74,7;66,7;6,9;2,8;35;139;3,1;0,2;4.3;0,6
27.02.2024 16:00;20.7;6.0;33.4;65.3;4,2;3,6;0,6;0;53,7;72;7,1;3;26;280;3,4;0,2;4.6;0,5
27.02.2024 17:00;20.3;6.6;33.9;63.7;4,4;3,9;0,7;0;29,7;29,5;7,1;2,8;26;27;3,6;0,2;4.5;0,5
27.02.2024 18:00;24.7;9.6;28.8;52.3;5,3;6;1,3;0;3,3;2,7;7;2,3;8;74;2,8;0,4;6.0;0,4
27.02.2024 19:00;21.3;10.9;27.6;47.8;6,1;7,3;1,6;0;0;0;6,7;2,2;37;344;3,5;0,9;6.5;0,3
27.02.2024 20:00;21.0;9.3;22.5;53.1;7,2;6,6;0,2;0;0;0;6,5;2,4;32;229;2,8;0,2;7.9;0,3
27.02.2024 21:00;28.6;8.1;15.7;57.0;11,2;5,1;0,1;0;0;0;6,5;2,6;39;101;3,6;0,9;13.0;0,3
27.02.2024 22:00;39.4;8.7;5.5;53.3;14,4;6,4;0,5;0;0;0;6,6;2,3;43;318;3;0,7;16.8;0,4
27.02.2024 23:00;37.1;8.9;5.9;51.2;14,5;6,6;0,1;0;0;0;6,4;2,2;43;140;3;0,4;17.1;0,3
28.02.2024 00:00;32.1;9.4;6.2;50.2;14,9;8,1;0,2;0;0;0;6,1;2;50;92;4,8;0,6;17.4;0,3
28.02.2024 01:00;25.0;9.1;12.4;51.7;15,3;12,5;0;0;0;0;6,4;2,1;48;237;3,5;0,2;16.0;0,4
28.02.2024 02:00;20.8;7.5;12.5;57.8;15,4;11;0,1;0;0;0;6,2;2,3;47;234;4,5;0,2;15.2;0,4
28.02.2024 03:00;18.2;6.6;13.9;59.5;13,1;10,3;0,4;0;0;0;6,4;2,3;37;237;4;0,3;13.4;0,6
28.02.2024 04:00;16.7;5.5;15.5;62.9;11,5;9,1;0,8;0;0;0;6,4;2,5;39;98;3,4;0,8;11.1;0,6
28.02.2024 05:00;15.7;4.3;14.8;68.3;10,6;7,2;0,4;0;0;0;6,5;2,6;44;94;3,4;0,7;10.3;0,4
28.02.2024 06:00;15.2;4.4;16.9;67.4;8,2;8;0,3;0;0;0;6,5;2,4;50;15;3,9;0,4;7.5;0,4
28.02.2024 07:00;16.9;4.0;13.1;68.3;8,4;7,4;0;0;0;0;6,4;2,1;28;67;3;0,6;7.5;0,4
28.02.2024 08:00;16.4;3.9;12.4;69.0;9;7,2;0,1;0;6,3;2,3;6,3;2;47;338;3,6;0,5;7.3;0,5
28.02.2024 09:00;20.4;4.1;9.7;71.0;8,4;6,9;0,1;0;48,3;44,3;6,9;2,2;80;348;4,1;0,1;7.1;0,5
28.02.2024 10:00;22.8;4.0;11.4;68.5;9,1;7,3;0;0;115;97,2;7,7;2,3;86;82;3,5;0,6;6.9;0,7
28.02.2024 11:00;32.3;6.3;11.0;62.0;8,7;9,3;0;0;155,2;215,5;8,7;2,5;53;298;1,7;0,3;6.4;1
28.02.2024 12:00;21.2;6.8;24.7;60.5;6,2;10,1;0;0;318;388,8;10,1;3,6;90;345;2;1,3;4.6;0,9
28.02.2024 13:00;11.8;6.7;37.5;61.6;5,2;10,2;0;0;436,7;363,8;11,5;4,1;80;309;2,1;0,4;3.0;0,7
28.02.2024 14:00;10.5;7.4;42.4;62.5;3,8;10,2;0;0;475,3;140,3;12,7;3,3;7;171;1,6;0,1;2.3;0,7
28.02.2024 15:00;9.5;4.8;50.0;71.8;3,4;8,8;0;0;485,2;100,2;14;3,2;51;123;2,8;0,7;1.6;0,6
28.02.2024 16:00;11.3;4.8;52.1;74.5;3,6;7,9;0;0;368,8;149,3;14,9;3,6;104;236;2;0,9;1.5;0,6
28.02.2024 17:00;15.9;5.6;41.9;73.0;5,5;8,6;0;0;190,8;93;14,6;3,4;65;269;1,7;1,2;2.2;0,5
28.02.2024 18:00;17.5;6.6;37.1;69.0;5,7;9,5;0;0;35,5;20,2;11,9;3,1;90;278;1,5;1,2;2.5;0,3
28.02.2024 19:00;16.3;7.0;43.5;65.6;4,7;10,7;0;0;0,5;0,2;10,3;2,8;60;89;2,7;0,3;2.2;0,2
28.02.2024 20:00;17.7;6.7;26.3;66.4;7;9;0;0;0;0;8,3;2,7;79;0;2,2;0;4.2;0,2
28.02.2024 21:00;19.7;6.7;19.8;67.9;7,6;9,6;0;0;0;0;7,6;2,7;88;283;2,8;0,2;5.1;0,2
28.02.2024 22:00;18.1;4.7;18.4;73.5;8,2;7,4;0;0;0;0;7,5;2,7;81;149;3,1;0,7;5.7;0,2
28.02.2024 23:00;18.8;4.7;12.0;73.9;11,2;8,2;0;0;0;0;7,7;2,5;87;213;2,8;0,7;8.4;0,2
29.02.2024 00:00;20.6;5.3;9.9;71.9;11,8;9,7;0;0;0;0;7,6;2,3;88;191;3,4;1,1;9.2;0,3
29.02.2024 01:00;15.5;5.6;16.0;71.0;14;13,8;0;0;0;0;8;2,2;87;79;3;1,8;;0,3
29.02.2024 02:00;10.4;6.2;18.9;68.0;12,5;15,3;0;0;0;0;7,1;2;98;350;3,9;0,9;;0,3
29.02.2024 03:00;9.6;6.4;17.3;67.1;12,1;15,3;0;0;0;0;7,2;1,8;90;35;3,2;1;;0,3
29.02.2024 04:00;8.7;6.2;18.8;64.2;12,9;14,1;0;0;0;0;7,7;1,7;95;60;2,9;1,3;;0,3
29.02.2024 05:00;8.3;6.6;19.7;61.1;12,7;14,8;0;0;0;0;7,4;1,6;67;127;1,9;1,2;;0,4
29.02.2024 06:00;10.0;6.6;20.4;59.8;14,5;16,4;0;0;0;0;7,7;1,4;85;171;2,3;0,3;;0,6
29.02.2024 07:00;9.8;6.7;19.9;57.9;15,5;16,1;0;0;0;0;6,9;1,4;101;347;3,7;0,3;;0,4
29.02.2024 08:00;13.1;6.7;12.4;56.0;15,8;15,8;0;0;19,5;4,5;6,9;1,3;100;316;2,9;0,1;;0,4
29.02.2024 09:00;12.8;8.2;10.2;51.0;16,3;18,6;0;0;58,8;31,3;7,8;1,4;112;70;3,5;0,4;;0,3
29.02.2024 10:00;18.3;8.2;10.4;51.6;14,7;20,5;0;0;71;86,5;8,6;1,4;59;57;1,4;0,2;;0,4
29.02.2024 11:00;24.2;7.4;12.5;53.7;20,4;18,8;0;0;159,2;184;9,9;2,3;251;273;0,7;0,9;;0,7
29.02.2024 12:00;20.2;7.9;19.0;53.5;21;21,2;0;0;121,7;353,7;10,3;3,2;114;138;2,3;0,2;;0,6
29.02.2024 13:00;14.7;6.7;27.6;57.2;17,8;19,4;0;0;268,3;582;11,2;4,5;87;269;0,6;1;;0,5
29.02.2024 14:00;9.9;6.6;36.5;57.6;18,1;19,9;0;0;309,5;593,5;12;5,9;140;234;1;2;;0,4
29.02.2024 15:00;13.8;6.9;32.3;60.1;21,4;20,3;0;0;158;519,5;12;6,1;149;232;1,2;1,6;;0,3
29.02.2024 16:00;13.9;7.4;35.3;62.9;20,1;20,5;0;0;133;393,7;12,1;5,3;121;255;1,8;1,2;;0,4
29.02.2024 17:00;18.1;9.5;26.0;60.8;21,2;23,3;0;0;62,7;237,8;11,1;5,1;120;250;1,4;0,5;;0,3
29.02.2024 18:00;16.1;11.2;28.1;58.6;18,9;21,8;0;0;37;79,5;10,9;4,2;143;198;0,9;0,4;;0,2
29.02.2024 19:00;19.8;15.8;19.7;54.3;21,4;20,8;0;0;0,3;1,7;10,2;3,9;255;17;1,3;0,7;;0,2
29.02.2024 20:00;25.1;9.5;9.4;58.4;23,1;23,9;0;0;0;0;9,8;4,1;269;318;1,5;0,3;;0,2
29.02.2024 21:00;24.2;9.3;6.6;58.2;21,1;23,5;0;0;0;0;9,4;3,8;272;50;1,4;0,7;;0,2
29.02.2024 22:00;21.1;9.9;5.0;56.8;22,6;25,3;0;0;0;0;9;3,7;224;196;1;0,4;;0,2
29.02.2024 23:00;24.5;10.4;3.9;54.8;24,4;24,4;0,6;0;0;0;9;3,3;269;147;1,2;0,5;;0,2
01.03.2024 00:00;22.7;10.7;2.0;53.3;24,4;24,9;0,9;0;0;0;8,8;2,9;297;193;0,9;0,2;;0,2
01.03.2024 01:00;21.2;10.4;1.4;48.2;22,3;31,5;1,1;0;0;0;8,6;2,6;296;215;1,6;0,2;11.0;0,2
01.03.2024 02:00;21.9;8.0;1.4;63.0;19,3;24,1;1;0;0;0;8,7;3,5;252;122;2;0,6;10.8;0,1
01.03.2024 03:00;23.3;4.2;1.5;78.0;18,5;7,2;1;0;0;0;8,8;3,4;248;192;1,8;0,4;10.9;0,2
01.03.2024 04:00;24.3;4.2;1.8;72.6;15,4;8;2,2;0,5;0;0;8,8;2,6;265;264;1,5;0,3;9.8;0,1
01.03.2024 05:00;25.6;3.8;2.1;75.6;13,1;6,8;1,1;0,4;0;0;8,8;2,4;268;344;1,8;0,4;8.7;0,2
01.03.2024 06:00;24.0;3.9;3.3;71.5;11,8;7,5;1,4;0,1;0;0;8,7;2,3;261;296;2,1;0,3;7.9;0,1
01.03.2024 07:00;20.8;3.7;6.8;70.1;11,9;4,9;1,7;0;0;0;8,6;2,2;246;293;3,3;0,6;7.9;0,1
01.03.2024 08:00;18.9;3.6;9.7;67.5;10,5;2,9;2,2;0;1;4,7;8,7;2;258;0;2,2;0;7.2;0,1
01.03.2024 09:00;18.2;3.2;14.0;68.7;11;1,2;2,8;0;11,2;27,7;8,7;1,9;236;185;1,4;0,4;7.1;0,1
01.03.2024 10:00;15.9;3.0;36.2;65.2;7,4;1;2,4;0;27;65,2;8,6;2,1;261;262;1,5;0,4;4.2;0,1
01.03.2024 11:00;14.2;2.6;40.6;72.5;5,6;1,1;2,9;0;37,7;139,3;8,6;2,3;267;113;1,8;0,6;2.9;0,2
01.03.2024 12:00;22.0;2.3;32.8;76.0;5,9;1,3;2,4;0;54,2;222,7;8,7;2,5;273;108;1,3;1,7;2.5;0,4
01.03.2024 13:00;11.6;2.2;46.8;77.3;3,8;1,4;3,4;0;50,8;211,7;8,7;3;264;102;1,8;2,4;1.8;0,2
01.03.2024 14:00;11.7;1.9;50.7;77.9;3,2;1,3;3,2;0;48,8;269,2;8,1;3,3;259;103;2,7;2;1.5;0,1
01.03.2024 15:00;9.9;1.8;54.5;81.0;2,8;1,5;2,9;0;55,5;370,8;7,7;3,8;142;86;2,4;1,3;1.3;0,1
01.03.2024 16:00;8.8;2.4;53.6;78.3;2,4;2,2;1,6;0;49,7;265,2;7,6;4,1;94;116;0,7;1,5;1.1;0,1
01.03.2024 17:00;11.9;3.3;49.6;79.4;2,6;4,5;1,4;0;28,5;168,7;7,4;3,6;266;93;0,6;0,5;1.5;0,1
01.03.2024 18:00;13.9;3.7;46.4;77.3;5,9;4,8;1,9;0;4,5;70,2;7,1;3,1;213;111;1;0,6;3.6;0,1
01.03.2024 19:00;14.9;4.2;38.9;75.9;7,4;4,2;2;0;0;3,5;7;2,5;150;123;2,6;0,1;5.1;0,1
01.03.2024 20:00;11.5;5.0;36.7;74.1;4,5;6,2;2;0;0;0;6,8;2,3;150;0;1,3;0;2.7;0
01.03.2024 21:00;12.7;5.7;36.0;76.5;6;6,1;1;0;0;0;6,7;2,3;204;123;1,1;0,3;4.0;0
01.03.2024 22:00;15.3;6.0;31.0;72.9;10,7;8,2;0,4;0;0;0;6,7;1,8;114;123;1,8;0,1;7.1;0
01.03.2024 23:00;17.3;6.4;26.3;71.8;15,3;8,7;0,1;0;0;0;6,8;1,5;223;54;2,4;0,7;10.3;0,1
02.03.2024 00:00;22.4;5.0;22.5;74.2;20,1;6,9;0,9;0;0;0;6,8;1,4;249;0;2,1;0;13.9;0,1
02.03.2024 01:00;22.0;3.5;18.9;78.5;20,1;3,9;0,9;0;0;0;6,7;1,7;232;346;2,9;0,1;14.7;0
02.03.2024 02:00;22.5;3.0;15.4;79.3;22,6;3,5;0,8;0;0;0;6,7;1,5;220;306;2,5;0,1;16.8;0,1
02.03.2024 03:00;21.8;3.3;14.5;78.0;24,1;3,9;0,5;0;0;0;6,7;1,3;229;33;4;0,1;17.6;0,1
02.03.2024 04:00;21.4;3.1;14.8;77.2;24,6;4,3;0,2;0;0;0;6,7;1,5;227;5;4,4;0,7;18.2;0
02.03.2024 05:00;17.9;2.7;16.5;77.9;24;3,6;0,2;0;0;0;6,6;1,5;241;49;4,1;0,1;17.6;0,1
02.03.2024 06:00;15.2;3.2;15.7;74.1;23,1;4,1;0,6;0;0;0;6,6;0,9;258;49;2,2;0,1;16.5;0
02.03.2024 07:00;14.8;3.8;14.7;70.7;23,1;5,8;0,9;0;0;0;6,6;0,9;198;49;3,3;0,5;16.5;0,1
02.03.2024 08:00;17.1;3.7;13.1;73.3;23;5,4;1,3;0;7,2;39,5;6,8;1,4;218;0;3,9;0;16.7;0,1
02.03.2024 09:00;17.4;4.0;16.4;70.9;20,7;5,6;0,8;0;61;225;7,3;1,9;220;104;3,3;0,1;15.3;0,2
02.03.2024 10:00;13.2;4.2;27.9;68.9;16,1;5,9;0,3;0;88;248,3;7,8;2,6;220;236;2,6;0,8;11.8;0,6
02.03.2024 11:00;11.6;3.9;39.1;69.0;12;5,1;0,6;0;125,3;371,5;8,1;3,5;278;219;1,8;0,8;8.5;0,8
02.03.2024 12:00;6.6;4.2;60.5;68.9;3,3;5,2;0,1;0;135,7;505,8;8,4;4,7;157;237;1,3;0,7;2.1;0,3
02.03.2024 13:00;7.0;5.5;65.6;64.5;2,9;6,6;0,5;0;135,2;487,2;8,4;5,2;120;285;1,5;1,1;1.2;0,2
02.03.2024 14:00;6.6;7.1;67.4;62.5;2,6;6,3;0,3;0;118,7;235,8;8,3;4,8;97;261;1,7;0,3;1.1;0,2
02.03.2024 15:00;6.0;5.1;69.3;71.0;2,3;4,2;0;0;92,2;276;8,4;5,3;85;265;3,1;0,7;1.1;0,2
02.03.2024 16:00;5.6;2.8;68.3;79.4;2,5;2,4;0,1;0;64,3;250,7;8,5;5,6;101;284;2,3;0,7;1.2;0,1
02.03.2024 17:00;6.0;2.9;65.3;77.7;3;2,8;0;0;39,7;108,7;8,3;5,5;123;267;1,8;1,4;1.5;0,1
02.03.2024 18:00;8.3;5.6;59.6;70.1;4,9;4,5;0;0;35;44,2;8,2;4,4;100;294;3,9;1,8;2.7;0,1
02.03.2024 19:00;7.2;4.0;61.9;75.8;4,8;3,8;0;0;0,2;0,8;7,7;4,6;76;339;1,9;1,4;2.8;0,1
02.03.2024 20:00;7.5;3.6;56.0;80.0;5,6;2,5;0,6;0;0;0;7,4;4,8;349;339;0,9;0,3;3.5;0
02.03.2024 21:00;8.0;2.9;57.5;82.8;7;2,2;1,1;0;0;0;7,3;4,8;86;197;2,2;0,4;4.6;0,1
02.03.2024 22:00;8.8;3.9;54.4;74.2;8,2;4,2;0,2;0;0;0;7,3;4,3;85;230;3,1;1;5.7;0,1
02.03.2024 23:00;8.2;5.8;52.7;63.5;10,6;7,5;0,1;0;0;0;7,3;4,3;89;118;2,7;0,4;7.0;0,1
03.03.2024 00:00;11.8;5.4;49.7;64.7;13,7;7,4;0,4;0;0;0;7,4;4,4;118;143;1,3;0,5;9.8;0,1
03.03.2024 01:00;11.1;3.8;51.0;73.6;12,8;5;0,6;0;0;0;7,5;5,1;80;43;1,1;1;9.6;0,1
03.03.2024 02:00;11.9;3.3;48.9;78.5;12,9;3,1;0,8;0;0;0;7,5;5,9;295;306;1,2;1,3;9.3;0,1
03.03.2024 03:00;11.0;4.5;49.9;69.6;12,2;4,2;0,9;0;0;0;7,5;4,6;302;315;1,3;1,7;8.7;0,1
03.03.2024 04:00;13.1;2.7;47.9;74.3;12,9;2,4;1;0;0;0;8;5,3;326;117;1,4;1,6;9.1;0,2
03.03.2024 05:00;10.2;2.6;51.2;77.2;10;2,6;1,4;0;0;0;7,9;5,4;344;137;1,8;1,1;6.9;0,1
03.03.2024 06:00;7.9;3.0;65.2;76.4;6,3;2,8;1,8;0;0;0;8,1;5,1;70;205;1,8;1,4;4.1;0,2
03.03.2024 07:00;7.7;4.3;69.5;62.9;5,6;7,4;1,7;0;0;0;8,1;4,3;87;55;2,7;2,1;3.6;0,1
03.03.2024 08:00;8.3;4.2;67.5;65.7;5,7;6,1;0,1;0;5;16;7,8;4,3;77;183;2,1;1,3;3.0;0,2
03.03.2024 09:00;10.3;3.7;59.9;73.1;6,2;3,8;0,1;0;23,5;131,3;7,8;5,8;93;161;3,3;0,4;3.0;0,1
03.03.2024 10:00;12.4;3.9;52.9;72.3;6,2;4,9;0;0;53,8;292,8;8,1;6,7;100;306;4,5;1,9;3.5;0,2
03.03.2024 11:00;7.8;5.3;65.6;64.9;6,4;8;0;0;113;188;8,5;6,3;81;257;1,7;0,6;3.5;0,2
03.03.2024 12:00;6.7;5.0;74.2;64.7;4,7;8,1;0,1;0;116,5;430,8;8,7;8;272;251;1,5;2,2;2.8;0,1
03.03.2024 13:00;5.9;3.8;76.9;77.3;4,5;5,8;0,1;0;128,5;631,8;8,7;10,2;83;262;1,8;3,2;2.8;0,1
03.03.2024 14:00;5.7;4.3;78.5;73.2;4,4;7,1;0;0;164,8;360;8,7;10;358;242;1,4;1,6;2.8;0,1
03.03.2024 15:00;4.9;4.9;79.5;65.8;4,4;9,2;0;0;138,2;250,2;9;8,3;2;242;2,9;1,7;2.9;0,1
03.03.2024 16:00;5.4;7.4;77.0;62.2;5,4;16,5;0,3;0;81;223,2;9;6,5;342;257;3,7;4;3.4;0,1
03.03.2024 17:00;5.5;6.6;77.7;66.7;5,2;15,2;0,5;0;57;122;8,9;5,6;334;256;2,9;3,5;3.4;0
03.03.2024 18:00;5.0;3.9;79.3;69.2;3,9;5,1;0;0;23,5;8,2;8,7;3,3;330;323;3,3;1,1;2.4;0
03.03.2024 19:00;5.4;3.1;78.5;64.8;3,7;0,6;0;0;0,5;0;8,2;2,2;329;351;2,8;0,5;2.4;0
03.03.2024 20:00;11.1;2.9;63.4;63.0;5,8;0,7;0;0;0;0;7,9;1,8;331;137;3;0,3;4.0;0
